Country,Country Name,Country - RegionId,Indicator,Indicator Name,Units,Year,Emissions
MC,Monaco,MC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.088
MN,Mongolia,MN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,53.87348033
ME,Montenegro,ME,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,-13.23883645
MA,Morocco,MA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,73.0246292
MZ,Mozambique,MZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,59.18577768
FM,Micronesia,FM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.143364978
MM,Myanmar,MM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,186.7037266
NA,Namibia,NA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,20.41636256
NR,Nauru,NR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.049439258
NP,Nepal,NP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,39.1423003
NL,Netherlands,NL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,201.2702785
NZ,New Zealand,NZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,57.54177304
NI,Nicaragua,NI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,42.7439736
NE,Niger,NE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,25.99871002
NG,Nigeria,NG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,461.1624864
NU,Niue,NU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.03791238
NO,Norway,NO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,26.61810572
OM,Oman,OM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,84.60106899
PK,Pakistan,PK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,329.1766173
PW,Palau,PW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.269505435
PA,Panama,PA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,24.00438843
PG,Papua New Guinea,PG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,74.24012356
PY,Paraguay,PY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,163.5695341
PE,Peru,PE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,151.9448552
PH,Philippines,PH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,184.5620751
PL,Poland,PL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,269.3070487
PT,Portugal,PT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,65.54486488
QA,Qatar,QA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,69.54408873
RO,Romania,RO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,111.8632182
RU,Russian Federation,RU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,2056.749129
RW,Rwanda,RW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,5.936737029
KN,Saint Kitts & Nevis,KN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.422113341
LC,Saint Lucia,LC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,1.343883705
VC,Saint Vincent & Grenadines,VC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.471239318
WS,Samoa,WS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,-0.086404954
ST,Sao Tome & Principe,ST,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.462150337
SA,Saudi Arabia,SA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,482.7875974
SN,Senegal,SN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,31.02182531
RS,Serbia,RS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,-5.777745313
SC,Seychelles,SC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.508208296
SL,Sierra Leone,SL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,11.1076682
SG,Singapore,SG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,50.01498138
SK,Slovakia,SK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,36.28451471
SI,Slovenia,SI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,11.16897838
SB,Solomon Islands,SB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,2.149659803
SO,Somalia,SO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,37.98460985
ZA,South Africa,ZA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,492.0498265
ES,Spain,ES,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,306.9556009
LK,Sri Lanka,LK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,39.50675477
SD,Sudan,SD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,344.8283027
SR,Suriname,SR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,6.95818629
SZ,Swaziland,SZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,3.025006921
SE,Sweden,SE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,54.54387124
CH,Switzerland,CH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,49.60789528
SY,Syria,SY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,88.24432231
TJ,Tajikistan,TJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,8.382633024
TZ,Tanzania,TZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,299.8317979
TH,Thailand,TH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,339.9939855
TG,Togo,TG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,13.05956521
TO,Tonga,TO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,-0.186260037
TT,Trinidad & Tobago,TT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,25.73187316
TN,Tunisia,TN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,35.26951265
TR,Turkey,TR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,320.0808646
TV,Tuvalu,TV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.016358481
TM,Turkmenistan,TM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,98.90849472
UG,Uganda,UG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,56.42227037
UA,Ukraine,UA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,351.3817723
AE,United Arab Emirates,AE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,196.0519155
GB,United Kingdom,GB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,560.2512681
US,United States,US,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,6115.67816
UY,Uruguay,UY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,13.44683256
UZ,Uzbekistan,UZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,214.7425956
VU,Vanuatu,VU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,0.633521134
VE,Venezuela,VE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,272.5436556
VN,Vietnam,VN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,242.1246249
YE,Yemen,YE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,33.25707771
ZM,Zambia,ZM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,399.407572
ZW,Zimbabwe,ZW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,63.13567274
KN.EU15,European Union (15),,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,3410.823816
KN.EU27,European Union (27),,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,4417.2763
KN.EU28,European Union (28),,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2010,4153.057173
AF,Afghanistan,AF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,34.71300694
AL,Albania,AL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,8.448323292
DZ,Algeria,DZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,171.4420602
AD,Andorra,AD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,0.521698955
AO,Angola,AO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,283.4182965
AG,Antigua & Barbuda,AG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,1.038881087
AR,Argentina,AR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,424.8262959
AM,Armenia,AM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,7.561230578
AU,Australia,AU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,579.11583
AT,Austria,AT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,76.21547382
AZ,Azerbaijan,AZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,55.0921937
BS,"Bahamas, The",BS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,2.690991709
BH,Bahrain,BH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,30.57572144
BD,Bangladesh,BD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,187.2096849
BB,Barbados,BB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,3.574501376
BY,Belarus,BY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,88.5955833
BE,Belgium,BE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,111.3647163
BZ,Belize,BZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,11.89041084
BJ,Benin,BJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,22.22807455
BT,Bhutan,BT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,-2.493085345
BO,Bolivia,BO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,135.1238925
BA,Bosnia & Herzegovina,BA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,30.59262338
BW,Botswana,BW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,55.81964698
BR,Brazil,BR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,1252.95472
BN,Brunei,BN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,18.96715966
BG,Bulgaria,BG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,54.7310214
BF,Burkina Faso,BF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,31.23822496
BI,Burundi,BI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,5.043413073
KH,Cambodia,KH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,51.25749329
CM,Cameroon,CM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,192.8939967
CA,Canada,CA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,781.2949046
CV,Cape Verde,CV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,0.597938503
CF,Central African Republic,CF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,63.10175317
TD,Chad,TD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,53.93993839
CL,Chile,CL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,-7.546318765
CN,China,CN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,10701.13387
CO,Colombia,CO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,172.6665359
KM,Comoros,KM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,0.433894988
CD,"Congo, Dem. Rep.",CD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,208.9777163
CG,"Congo, Rep.",CG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,20.33134061
CK,Cook Islands,CK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,0.110023971
CR,Costa Rica,CR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,1.941193402
CI,Cote d'Ivoire,CI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,34.37315593
HR,Croatia,HR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,21.87696145
CU,Cuba,CU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,32.83041814
CY,Cyprus,CY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,8.191808765
CZ,Czech Republic,CZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,117.4716549
DK,Denmark,DK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,55.69606739
DJ,Djibouti,DJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,1.242610414
DM,Dominica,DM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,0.351254387
DO,Dominican Republic,DO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,23.93455192
EC,Ecuador,EC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,88.94183559
EG,Egypt,EG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,274.7714717
SV,El Salvador,SV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,12.76328216
GQ,Equatorial Guinea,GQ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,25.70713458
ER,Eritrea,ER,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,7.158308135
EE,Estonia,EE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,26.52911687
ET,Ethiopia,ET,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,129.6701017
FJ,Fiji,FJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,-0.878775696
FI,Finland,FI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,74.25681279
FR,France,FR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,353.9168269
GA,Gabon,GA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,-87.03941493
GM,"Gambia, The",GM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,6.873113936
GE,Georgia,GE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,13.88527386
DE,Germany,DE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,826.8891956
GH,Ghana,GH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,35.82098007
GR,Greece,GR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,100.2731354
GD,Grenada,GD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,1.932477083
GT,Guatemala,GT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,32.18780415
GN,Guinea,GN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,29.5068063
GW,Guinea-Bissau,GW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,3.338455958
GY,Guyana,GY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,18.48368466
HT,Haiti,HT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,8.076646508
HN,Honduras,HN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,48.94513356
HU,Hungary,HU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,65.58993821
IS,Iceland,IS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,2.595954322
IN,India,IN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,2821.637502
ID,Indonesia,ID,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,2135.188785
IR,Iran,IR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,751.6399669
IQ,Iraq,IQ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,244.5477028
IE,Ireland,IE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,58.42517654
IL,Israel,IL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,87.24820678
IT,Italy,IT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,436.2984494
JM,Jamaica,JM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,10.20588071
JP,Japan,JP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,1288.606178
JO,Jordan,JO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,26.98429627
KZ,Kazakhstan,KZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,300.7428854
KE,Kenya,KE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,30.06458547
KI,Kiribati,KI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,0.077885389
KP,"Korea, Dem. Rep. (North)",KP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,89.64231693
KR,"Korea, Rep. (South)",KR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,630.9161759
KW,Kuwait,KW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,192.3145034
KG,Kyrgyzstan,KG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,12.41037799
LA,Laos,LA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,26.78601315
LV,Latvia,LV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2011,1.875542276
